6.599999999999999097e-03 -1.708890873569642033e-02 -4.702329372741883340e+00
6.799999999999999621e-03 -1.803954711643101366e-02 -4.803713297381526637e+00
6.999999999999999278e-03 -1.901025860060217079e-02 -4.903065398867079594e+00
7.199999999999999803e-03 -2.000063980618364129e-02 -5.000415440988403404e+00
7.399999999999999460e-03 -2.101029326655367083e-02 -5.095792814000590809e+00
7.599999999999999985e-03 -2.203882735578803487e-02 -5.189226534623964326e+00
7.799999999999999642e-03 -2.308585621395311399e-02 -5.280745246044081576e+00
8.000000000000000167e-03 -2.415099967239891371e-02 -5.370377217911725509e+00
8.200000000000000691e-03 -2.523388317905212591e-02 -5.458150346342915071e+00
8.399999999999999481e-03 -2.633413772370914521e-02 -5.544092153918899868e+00
8.600000000000000006e-03 -2.745139976332917550e-02 -5.628229789686158391e+00
8.800000000000000530e-03 -2.858531114732721853e-02 -5.710590029156401570e+00
9.000000000000001055e-03 -2.973551904286714578e-02 -5.791199274306575440e+00
9.199999999999999845e-03 -3.090167586015473214e-02 -5.870083553578851365e+00
9.400000000000000369e-03 -3.208343917773073123e-02 -5.947268521880634928e+00
9.600000000000000894e-03 -3.328047166776387095e-02 -6.022779460584564148e+00
9.799999999999999684e-03 -3.449244102134396694e-02 -6.096641277528506819e+00
1.000000000000000021e-02 -3.571901987377489041e-02 -6.168878507015561397e+00
1.020000000000000073e-02 -3.695988572986769888e-02 -6.239515309814058774e+00
1.040000000000000126e-02 -3.821472088923359711e-02 -6.308575473157560509e+00
1.060000000000000005e-02 -3.948321237157705749e-02 -6.376082410744861484e+00
1.079999999999999884e-02 -4.076505184198880166e-02 -6.442059162739984579e+00
1.099999999999999936e-02 -4.205993553623892101e-02 -6.506528395772186002e+00
1.119999999999999989e-02 -4.336756418606986518e-02 -6.569512402935953510e+00
1.140000000000000041e-02 -4.468764294448947239e-02 -6.631033103791006411e+00
1.159999999999999920e-02 -4.601988131106408975e-02 -6.691112044362292899e+00
1.179999999999999973e-02 -4.736399305721156194e-02 -6.749770397139994493e+00
1.200000000000000025e-02 -4.871969615149428917e-02 -6.807028961079525153e+00
1.220000000000000077e-02 -5.008671268491227818e-02 -6.862908161601526835e+00
1.239999999999999956e-02 -5.146476879619619332e-02 -6.917428050591875710e+00
1.260000000000000009e-02 -5.285359459710040758e-02 -6.970608306401677723e+00
1.280000000000000061e-02 -5.425292409769599811e-02 -7.022468233847271257e+00
1.299999999999999940e-02 -5.566249513166387358e-02 -7.073026764210223583e+00
1.319999999999999819e-02 -5.708204928158776975e-02 -7.122302455237337071e+00
1.339999999999999872e-02 -5.851133180424730046e-02 -7.170313491140642981e+00
1.359999999999999924e-02 -5.995009155591099481e-02 -7.217077682597405008e+00
1.379999999999999977e-02 -6.139808091762939679e-02 -7.262612466750115736e+00
1.399999999999999856e-02 -6.285505572052803303e-02 -7.306934907206501073e+00
1.419999999999999908e-02 -6.432077517110051934e-02 -7.350061694039518478e+00
1.439999999999999961e-02 -6.579500177650157711e-02 -7.392009143787356962e+00
1.460000000000000013e-02 -6.727750126984009815e-02 -7.432793199453435307e+00
1.479999999999999892e-02 -6.876804253547215418e-02 -7.472429430506405623e+00
1.499999999999999944e-02 -7.026639753429411717e-02 -7.510933032880148019e+00
1.519999999999999997e-02 -7.177234122903561331e-02 -7.548318828973775041e+00
1.539999999999999876e-02 -7.328565150955264340e-02 -7.584601267651634338e+00
1.559999999999999928e-02 -7.480610911812060615e-02 -7.619794424243302444e+00
1.579999999999999807e-02 -7.633349757472730757e-02 -7.653912000543585670e+00
1.600000000000000033e-02 -7.786760310236602589e-02 -7.686967324812521873e+00
1.619999999999999912e-02 -7.940821455232864590e-02 -7.718973351775381353e+00
1.640000000000000138e-02 -8.095512332949855727e-02 -7.749942662622665956e+00
1.660000000000000017e-02 -8.250812331764378893e-02 -7.779887465010108194e+00
1.679999999999999896e-02 -8.406701080471008780e-02 -7.808819593058673014e+00
1.700000000000000122e-02 -8.563158440811383110e-02 -7.836750507354556028e+00
1.720000000000000001e-02 -8.720164500003523000e-02 -7.863691294949181732e+00
1.739999999999999880e-02 -8.877699563271126970e-02 -7.889652669359209725e+00
1.760000000000000106e-02 -9.035744146372881591e-02 -7.914644970566528492e+00
1.779999999999999985e-02 -9.194278968131759655e-02 -7.938678165018260735e+00
1.800000000000000211e-02 -9.353284942964332216e-02 -7.961761845626756262e+00
1.820000000000000090e-02 -9.512743173410066755e-02 -7.983905231769598210e+00
1.839999999999999969e-02 -9.672634942660637836e-02 -8.005117169289599488e+00
1.860000000000000195e-02 -9.832941707089228045e-02 -8.025406130494811663e+00
1.880000000000000074e-02 -9.993645088779828933e-02 -8.044780214158507192e+00
1.899999999999999953e-02 -1.015472686805655306e-01 -8.063247145519195413e+00
1.920000000000000179e-02 -1.031616897601294325e-01 -8.080814276280616326e+00
1.940000000000000058e-02 -1.047795348704125273e-01 -8.097488584611744145e+00
1.959999999999999937e-02 -1.064006261136177939e-01 -8.113276675146773087e+00
1.980000000000000163e-02 -1.080247868755215279e-01 -8.128184778985144021e+00
2.000000000000000042e-02 -1.096518417507664350e-01 -8.142218753691521371e+00
2.020000000000000268e-02 -1.112816164681547371e-01 -8.155384083295800224e+00
2.040000000000000147e-02 -1.129139378159410428e-01 -8.167685878293109880e+00
2.060000000000000026e-02 -1.145486335671256350e-01 -8.179128875643804975e+00
2.080000000000000251e-02 -1.161855324047472576e-01 -8.189717438773479685e+00
2.100000000000000130e-02 -1.178244638471764028e-01 -8.199455557572953524e+00
2.120000000000000009e-02 -1.194652581734082369e-01 -8.208346848398283768e+00
2.139999999999999888e-02 -1.211077463483555827e-01 -8.216394554070749479e+00
2.159999999999999767e-02 -1.227517599481421501e-01 -8.223601543876865705e+00
2.179999999999999993e-02 -1.243971310853954487e-01 -8.229970313568387041e+00
2.199999999999999872e-02 -1.260436923345397697e-01 -8.235502985362280981e+00
2.219999999999999751e-02 -1.276912766570894031e-01 -8.240201307940766995e+00
2.239999999999999977e-02 -1.293397173269416056e-01 -8.244066656451281006e+00
2.259999999999999856e-02 -1.309888478556696378e-01 -8.247100032506494927e+00
2.280000000000000082e-02 -1.326385019178158153e-01 -8.249302064184311334e+00
2.299999999999999961e-02 -1.342885132761845179e-01 -8.250673006027868794e+00
2.319999999999999840e-02 -1.359387157071353103e-01 -8.251212739045531208e+00
2.340000000000000066e-02 -1.375889429258759511e-01 -8.250920770710891361e+00
2.359999999999999945e-02 -1.392390285117554860e-01 -8.249796234962786912e+00
2.379999999999999824e-02 -1.408888058335572013e-01 -8.247837892205275523e+00
2.400000000000000050e-02 -1.425381079747916613e-01 -8.245044129307641967e+00
2.419999999999999929e-02 -1.441867676589899394e-01 -8.241412959604414112e+00
2.440000000000000155e-02 -1.458346171749964615e-01 -8.236942022895346938e+00
2.460000000000000034e-02 -1.474814883022621537e-01 -8.231628585445426083e+00
2.479999999999999913e-02 -1.491272122361373409e-01 -8.225469539984862521e+00
2.500000000000000139e-02 -1.507716195131651171e-01 -8.218461405709110323e+00
2.520000000000000018e-02 -1.524145399363740772e-01 -8.210600328278843563e+00
2.539999999999999897e-02 -1.540558025005715204e-01 -8.201882079819981186e+00
2.560000000000000123e-02 -1.556952353176363768e-01 -8.192302058923655039e+00
2.580000000000000002e-02 -1.573326655418123277e-01 -8.181855290646241841e+00
2.599999999999999881e-02 -1.589679192950009534e-01 -8.170536426509347194e+00
2.620000000000000107e-02 -1.606008215920546323e-01 -8.158339744499809143e+00
2.639999999999999639e-02 -1.622311962660695772e-01 -8.145259149069692839e+00
2.660000000000000211e-02 -1.638588658936789844e-01 -8.131288171136288767e+00
2.679999999999999744e-02 -1.654836517203460977e-01 -8.116419968082144720e+00
2.699999999999999969e-02 -1.671053735856570799e-01 -8.100647323755001850e+00
2.719999999999999848e-02 -1.687238498486141325e-01 -8.083962648467863943e+00
2.740000000000000074e-02 -1.703388973129288109e-01 -8.066357978998954792e+00
2.759999999999999953e-02 -1.719503311523145894e-01 -8.047824978591728851e+00
2.780000000000000179e-02 -1.735579648357803428e-01 -8.028354936954871235e+00
2.799999999999999711e-02 -1.751616100529229669e-01 -8.007938770262294170e+00
2.820000000000000284e-02 -1.767610766392208876e-01 -7.986567021153156531e+00
2.839999999999999816e-02 -1.783561725013267929e-01 -7.964229858731830092e+00
2.860000000000000042e-02 -1.799467035423608641e-01 -7.940917078567930609e+00
2.879999999999999921e-02 -1.815324735872035355e-01 -7.916618102696301840e+00
2.900000000000000147e-02 -1.831132843077890038e-01 -7.891321979617014648e+00
2.920000000000000026e-02 -1.846889351483975705e-01 -7.865017384295374114e+00
2.940000000000000252e-02 -1.862592232509497070e-01 -7.837692618161924862e+00
2.959999999999999784e-02 -1.878239433802980085e-01 -7.809335609112423526e+00
2.980000000000000010e-02 -1.893828878495211476e-01 -7.779933911507882272e+00
2.999999999999999889e-02 -1.909358464452160231e-01 -7.749474706174523497e+00
3.020000000000000115e-02 -1.924826063527918518e-01 -7.717944800403807371e+00
3.039999999999999994e-02 -1.940229520817622066e-01 -7.685330627952430937e+00
3.060000000000000220e-02 -1.955566653910389696e-01 -7.651618249042317466e+00
3.079999999999999752e-02 -1.970835252142244809e-01 -7.616793350360632431e+00
3.100000000000000325e-02 -1.986033075849053253e-01 -7.580841245059750655e+00
3.119999999999999857e-02 -2.001157855619449533e-01 -7.543746872757290944e+00
3.140000000000000430e-02 -2.016207291547771063e-01 -7.505494799536109873e+00
3.159999999999999615e-02 -2.031179052486982162e-01 -7.466069217944295566e+00
3.180000000000000188e-02 -2.046070775301611078e-01 -7.425453946995141052e+00
3.200000000000000067e-02 -2.060880064120676758e-01 -7.383632432167201998e+00
3.219999999999999946e-02 -2.075604489590623380e-01 -7.340587745404254072e+00
3.239999999999999825e-02 -2.090241588128244621e-01 -7.296302585115306272e+00
3.260000000000000397e-02 -2.104788861173617631e-01 -7.250759276174585821e+00
3.280000000000000276e-02 -2.119243774443034800e-01 -7.203939769921570146e+00
3.300000000000000155e-02 -2.133603757181933014e-01 -7.155825644160958454e+00
3.320000000000000034e-02 -2.147866201417821530e-01 -7.106398103162686830e+00
3.340000000000000607e-02 -2.162028461213216513e-01 -7.055637977661908700e+00
3.359999999999999792e-02 -2.176087851918568628e-01 -7.003525724859022361e+00
3.380000000000000365e-02 -2.190041649425195913e-01 -6.950041428419658551e+00
3.400000000000000244e-02 -2.203887089418210543e-01 -6.895164798474669787e+00
3.419999999999999429e-02 -2.217621366629454749e-01 -6.838875171620144577e+00
3.440000000000000002e-02 -2.231241634090426751e-01 -6.781151510917403868e+00
3.459999999999999881e-02 -2.244745002385210575e-01 -6.721972405892997493e+00
3.479999999999999760e-02 -2.258128538903413085e-01 -6.661316072538708610e+00
3.499999999999999639e-02 -2.271389267093084641e-01 -6.599160353311551042e+00
3.520000000000000212e-02 -2.284524165713659183e-01 -6.535482717133767494e+00
3.540000000000000091e-02 -2.297530168088878499e-01 -6.470260259392834890e+00
3.559999999999999970e-02 -2.310404161359724540e-01 -6.403469701941466141e+00
3.579999999999999849e-02 -2.323142985737350064e-01 -6.335087393097594166e+00
3.600000000000000422e-02 -2.335743433756010123e-01 -6.265089307644390537e+00
3.619999999999999607e-02 -2.348202249525987162e-01 -6.193451046830256601e+00
3.640000000000000180e-02 -2.360516127986532486e-01 -6.120147838368824367e+00
3.660000000000000059e-02 -2.372681714158784427e-01 -6.045154536438963611e+00
3.679999999999999938e-02 -2.384695602398707037e-01 -5.968445621684765001e+00
3.699999999999999817e-02 -2.396554335650014633e-01 -5.889995201215552534e+00
3.720000000000000390e-02 -2.408254404697109941e-01 -5.809777008605890636e+00
3.739999999999999575e-02 -2.419792247418005304e-01 -5.727764403895568179e+00
3.760000000000000148e-02 -2.431164248037262221e-01 -5.643930373589596705e+00
3.780000000000000027e-02 -2.442366736378914494e-01 -5.558247530658238844e+00
3.799999999999999906e-02 -2.453395987119401656e-01 -5.470688114536971014e+00
3.819999999999999785e-02 -2.464248219040502952e-01 -5.381223991126515394e+00
3.840000000000000357e-02 -2.474919594282260771e-01 -5.289826652792812389e+00
3.860000000000000236e-02 -2.485406217595913514e-01 -5.196467218367040175e+00
3.880000000000000115e-02 -2.495704135596833184e-01 -5.101116433145610252e+00
3.899999999999999994e-02 -2.505809336017441047e-01 -5.003744668890157676e+00
3.919999999999999873e-02 -2.515717746960155488e-01 -4.904321923827553498e+00
3.939999999999999752e-02 -2.525425236150308783e-01 -4.802817822649904755e+00
3.960000000000000325e-02 -2.534927610189083858e-01 -4.699201616514543822e+00
3.980000000000000204e-02 -2.544220613806444375e-01 -4.593442183044039950e+00
4.000000000000000083e-02 -2.553299929114061784e-01 -4.485508026326177955e+00
4.019999999999999962e-02 -2.562161174858253454e-01 -4.375367276913999071e+00
4.040000000000000535e-02 -2.570799905672901398e-01 -4.262987691825746772e+00
4.059999999999999720e-02 -2.579211611332394849e-01 -4.148336654544927171e+00
4.080000000000000293e-02 -2.587391716004553976e-01 -4.031381175020260166e+00
4.100000000000000172e-02 -2.595335577503558588e-01 -3.912087889665694096e+00
4.120000000000000051e-02 -2.603038486542883501e-01 -3.790423061360402635e+00
4.139999999999999930e-02 -2.610495665988229463e-01 -3.666352579448821203e+00
4.160000000000000503e-02 -2.617702270110448537e-01 -3.539841959740587019e+00
4.179999999999999688e-02 -2.624653383838477239e-01 -3.410856344510578175e+00
4.200000000000000261e-02 -2.631344022012270800e-01 -3.279360502498907426e+00
4.220000000000000140e-02 -2.637769128635723548e-01 -3.145318828910912412e+00
4.240000000000000019e-02 -2.643923576129610375e-01 -3.008695345417164102e+00
4.259999999999999898e-02 -2.649802164584513231e-01 -2.869453700153477005e+00
4.279999999999999777e-02 -2.655399621013745382e-01 -2.727557167720874975e+00
4.300000000000000350e-02 -2.660710598606295663e-01 -2.582968649185629406e+00
4.319999999999999535e-02 -2.665729675979742197e-01 -2.435650672079230361e+00
4.340000000000000108e-02 -2.670451356433196644e-01 -2.285565390398411889e+00
4.359999999999999987e-02 -2.674870067200229018e-01 -2.132674584605140922e+00
4.379999999999999866e-02 -2.678980158701795289e-01 -1.976939661626593070e+00
4.399999999999999745e-02 -2.682775903799173300e-01 -1.818321654855203029e+00
4.420000000000000318e-02 -2.686251497046893144e-01 -1.656781224148625942e+00
4.439999999999999503e-02 -2.689401053945660314e-01 -1.492278655829741618e+00
4.460000000000000075e-02 -2.692218610195296624e-01 -1.324773862686668302e+00
4.479999999999999954e-02 -2.694698120947661146e-01 -1.154226383972756453e+00
4.499999999999999833e-02 -2.696833460059586129e-01 -9.805953854065846409e-01
4.519999999999999712e-02 -2.698618419345810704e-01 -8.038396591719599860e-01
4.540000000000000285e-02 -2.700046707831895709e-01 -6.239176239179234917e-01
4.560000000000000164e-02 -2.701111951007177381e-01 -4.407873247587540400e-01
4.580000000000000043e-02 -2.701807690077682178e-01 -2.544064332739570666e-01
4.599999999999999922e-02 -2.702127381219054381e-01 -6.473224750826542251e-02
4.620000000000000495e-02 -2.702064394829500893e-01 1.282783080283582400e-01
4.639999999999999680e-02 -2.701612014782710514e-01 3.246686823607084493e-01
4.660000000000000253e-02 -2.700763437680788193e-01 5.244826980483664469e-01
4.680000000000000132e-02 -2.699511772107184293e-01 7.277645511856455363e-01
4.700000000000000011e-02 -2.697850037879626628e-01 9.345588114016827319e-01
4.719999999999999890e-02 -2.695771165303050276e-01 1.144910421860335203e+00
4.740000000000000463e-02 -2.693267994422526290e-01 1.358864699260257547e+00
4.759999999999999648e-02 -2.690333274276194286e-01 1.576467333834855156e+00
4.780000000000000221e-02 -2.686959662148192263e-01 1.797764389352320080e+00
4.800000000000000100e-02 -2.683139722821589190e-01 2.022802303115589506e+00
4.819999999999999979e-02 -2.678865927831308169e-01 2.251627885962408815e+00
4.839999999999999858e-02 -2.674130654717069011e-01 2.484288322265227222e+00
4.860000000000000431e-02 -2.668926186276306400e-01 2.720831169931341442e+00
4.880000000000000310e-02 -2.663244709817108036e-01 2.961304360402749580e+00
4.900000000000000189e-02 -2.657078316411140007e-01 3.205756198656267486e+00
4.920000000000000068e-02 -2.650419000146587711e-01 3.454235363203431053e+00
4.939999999999999947e-02 -2.643258657381068466e-01 3.706790906090593918e+00
4.959999999999999826e-02 -2.635589085994578529e-01 3.963472252898844861e+00
4.980000000000000399e-02 -2.627401984642414590e-01 4.224329202744072198e+00
5.000000000000000278e-02 -2.618688952008111359e-01 4.489411928276882513e+00
5.020000000000000157e-02 -2.609441486056360282e-01 4.758770975682711679e+00
5.040000000000000036e-02 -2.599650983285950456e-01 5.032457264681717390e+00
5.060000000000000608e-02 -2.589308737982700670e-01 5.310522088528852436e+00
5.079999999999999793e-02 -2.578405941472379226e-01 5.593017114013818514e+00
5.100000000000000366e-02 -2.566933681373637643e-01 5.879994381461115971e+00
5.120000000000000245e-02 -2.554882940850956574e-01 6.171506304729962977e+00
5.139999999999999430e-02 -2.542244597867543421e-01 6.467605671214404772e+00
5.160000000000000003e-02 -2.529009424438300457e-01 6.768345641843233729e+00
5.179999999999999882e-02 -2.515168085882731330e-01 7.073779751079978695e+00
5.199999999999999761e-02 -2.500711140077876982e-01 7.383961906922991147e+00
5.219999999999999640e-02 -2.485629036711249074e-01 7.698946390905335946e+00
5.240000000000000213e-02 -2.469912116533751478e-01 8.018787858094913901e+00
5.260000000000000092e-02 -2.453550610612629523e-01 8.343541337094315224e+00
5.279999999999999277e-02 -2.436534639584377604e-01 8.673262230040963416e+00
5.299999999999999850e-02 -2.418854212907686763e-01 9.008006312607021115e+00
5.320000000000000423e-02 -2.400499228116364514e-01 9.347829733999436286e+00
5.340000000000000302e-02 -2.381459470072276874e-01 9.692789016959894255e+00
5.359999999999999487e-02 -2.361724610218266240e-01 1.004294105776485502e+01
5.380000000000000060e-02 -2.341284205831080656e-01 1.039834312622560830e+01
5.399999999999999939e-02 -2.320127699274329436e-01 1.075905286568814567e+01
5.420000000000000512e-02 -2.298244417251374683e-01 1.112512829303323514e+01
5.439999999999999697e-02 -2.275623570058298295e-01 1.149662779867641049e+01
5.459999999999999576e-02 -2.252254250836805138e-01 1.187361014656804770e+01
5.480000000000000149e-02 -2.228125434827170348e-01 1.225613447419318192e+01
5.500000000000000722e-02 -2.203225978621161096e-01 1.264426029257169581e+01
5.519999999999999907e-02 -2.177544619414979732e-01 1.303804748625815968e+01
5.539999999999999786e-02 -2.151069974262165285e-01 1.343755631334205880e+01
5.560000000000000359e-02 -2.123790539326564364e-01 1.384284740544748260e+01
5.580000000000000238e-02 -2.095694689135222943e-01 1.425398176773337688e+01
5.599999999999999423e-02 -2.066770675831349213e-01 1.467102077889342127e+01
5.619999999999999996e-02 -2.037006628427215915e-01 1.509402619115613575e+01
5.640000000000000568e-02 -2.006390552057113197e-01 1.552306013028472620e+01
5.660000000000000447e-02 -1.974910327230270934e-01 1.595818509557718023e+01
5.679999999999999633e-02 -1.942553709083774394e-01 1.639946395986627437e+01
5.700000000000000205e-02 -1.909308326635527631e-01 1.684695996951959884e+01
5.720000000000000084e-02 -1.875161682037155830e-01 1.730073674443939780e+01
5.740000000000000657e-02 -1.840101149826935123e-01 1.776085827806280548e+01
5.759999999999999842e-02 -1.804113976182751544e-01 1.822738893736162424e+01
5.779999999999999721e-02 -1.767187278175000320e-01 1.870039346284250215e+01
5.800000000000000294e-02 -1.729308043019533447e-01 1.917993696854681218e+01
5.820000000000000867e-02 -1.690463127330578963e-01 1.966608494205071267e+01
5.840000000000000052e-02 -1.650639256373692132e-01 2.015890324446511173e+01
5.859999999999999931e-02 -1.609823023318653068e-01 2.065845811043570279e+01
5.880000000000000504e-02 -1.568000888492423750e-01 2.116481614814298595e+01
5.900000000000000383e-02 -1.525159178632078116e-01 2.167804433930215779e+01
5.919999999999999568e-02 -1.481284086137715783e-01 2.219821003916317181e+01
5.940000000000000141e-02 -1.436361668325404350e-01 2.272538097651087341e+01
5.960000000000000020e-02 -1.390377846680105334e-01 2.325962525366476186e+01
5.979999999999999205e-02 -1.343318406108605090e-01 2.380101134647912531e+01
5.999999999999999778e-02 -1.295168994192455458e-01 2.434960810434304790e+01
6.020000000000000351e-02 -1.245915120440884150e-01 2.490548475018040619e+01
6.040000000000000230e-02 -1.195542155543743296e-01 2.546871088044978748e+01
6.059999999999999415e-02 -1.144035330624435659e-01 2.603935646514451463e+01
6.079999999999999988e-02 -1.091379736492834041e-01 2.661749184779278821e+01
6.099999999999999867e-02 -1.037560322898219839e-01 2.720318774545754437e+01
6.120000000000000440e-02 -9.825618977822257738e-02 2.779651524873642288e+01
6.139999999999999625e-02 -9.263691265317486323e-02 2.839754582176185949e+01
6.159999999999999504e-02 -8.689665312318732571e-02 2.900635130220115343e+01
6.180000000000000077e-02 -8.103384899188305346e-02 2.962300390125625427e+01
6.200000000000000649e-02 -7.504692358329065338e-02 3.024757620366390043e+01
6.219999999999999835e-02 -6.893428566713974415e-02 3.088014116769559791e+01
6.239999999999999714e-02 -6.269432938414783163e-02 3.152077212515773397e+01
6.260000000000000286e-02 -5.632543417132174213e-02 3.216954278139129997e+01
6.280000000000000859e-02 -4.982596468724437289e-02 3.282652721527218631e+01
6.300000000000000044e-02 -4.319427073737226036e-02 3.349179987921088042e+01
6.319999999999999230e-02 -3.642868719932343402e-02 3.416543559915288597e+01
6.339999999999999802e-02 -2.952753394817530380e-02 3.484750957457828235e+01
6.360000000000000375e-02 -2.248911578175545253e-02 3.553809737850200179e+01
6.379999999999999560e-02 -1.531172234593501484e-02 3.623727495747364458e+01
6.400000000000000133e-02 -7.993628059921051646e-03 3.694511863157776332e+01
6.420000000000000706e-02 -5.330920415502278693e-04 3.766170509443354320e+01
6.439999999999999891e-02 7.071641967416744841e-03 3.838711141319492270e+01
6.459999999999999076e-02 1.482234567600340322e-02 3.912141502855064346e+01
6.479999999999999649e-02 2.272080631872762380e-02 3.986469375472431409e+01
6.500000000000000222e-02 3.076882673030201590e-02 4.061702577947415449e+01
6.520000000000000795e-02 3.896822542034570486e-02 4.137848966409326579e+01
6.539999999999999980e-02 4.732083664808847678e-02 4.214916434340937457e+01
6.560000000000000553e-02 5.582851049708238006e-02 4.292912912578520945e+01
6.579999999999999738e-02 6.449311294990366095e-02 4.371846369311808900e+01
6.600000000000000311e-02 7.331652596285974377e-02 4.451724810084011352e+01
6.619999999999999496e-02 8.230064754069972566e-02 4.532556277791815802e+01
6.640000000000000069e-02 9.144739181131994465e-02 4.614348852685398583e+01
6.660000000000000642e-02 1.007586891004712409e-01 4.697110652368399997e+01
6.680000000000001215e-02 1.102364860064616592e-01 4.780849831797939942e+01
6.700000000000000400e-02 1.198827454748701143e-01 4.865574583284607968e+01
6.719999999999999585e-02 1.296994468732503569e-01 4.951293136492492408e+01
6.740000000000000158e-02 1.396885860658365341e-01 5.038013758439139878e+01
6.760000000000000731e-02 1.498521754882510826e-01 5.125744753495576589e+01
6.779999999999999916e-02 1.601922442222115106e-01 5.214494463386300538e+01
6.800000000000000488e-02 1.707108380702401507e-01 5.304271267189308503e+01
6.820000000000001061e-02 1.814100196303679857e-01 5.395083581336051992e+01
6.839999999999998859e-02 1.922918683708400300e-01 5.486939859611459980e+01
